dataset,detector,image_id,image_path,missed_pedestrians,missed_cyclists,small_missed_vru,medium_missed_vru,large_missed_vru,total_safety_false_negatives,max_best_same_class_iou,max_best_wrong_class_iou,safety_critical_score,image_width,image_height,total_gt_in_image,total_predictions_in_image
waymo,faster_rcnn,2736377008667623133_2676_410_2696_410_1511721505500878,data\processed\milestone_3\images\waymo\external\2736377008667623133_2676_410_2696_410_1511721505500878.png,4,1,5,0,0,5,0.43131,0.0,7.75,640,640,7,2
waymo,faster_rcnn,2736377008667623133_2676_410_2696_410_1511721506500766,data\processed\milestone_3\images\waymo\external\2736377008667623133_2676_410_2696_410_1511721506500766.png,4,1,5,0,0,5,0.457472,0.379714,7.75,640,640,7,11
waymo,faster_rcnn,4690718861228194910_1980_000_2000_000_1552693986249397,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693986249397.png,4,1,5,0,0,5,0.188047,0.207641,7.75,640,640,41,16
waymo,faster_rcnn,4690718861228194910_1980_000_2000_000_1552693986749419,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693986749419.png,4,1,5,0,0,5,0.0,0.0,7.75,640,640,42,10
waymo,faster_rcnn,8679184381783013073_7740_000_7760_000_1541816071398596,data\processed\milestone_3\images\waymo\external\8679184381783013073_7740_000_7760_000_1541816071398596.png,4,1,5,0,0,5,0.0,0.0,7.75,640,640,32,1
waymo,yolo,11660186733224028707_420_000_440_000_1541042907772381,data\processed\milestone_3\images\waymo\external\11660186733224028707_420_000_440_000_1541042907772381.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,35,0
waymo,yolo,11660186733224028707_420_000_440_000_1541042908272321,data\processed\milestone_3\images\waymo\external\11660186733224028707_420_000_440_000_1541042908272321.png,5,0,5,0,0,5,0.470374,0.332376,7.5,640,640,36,5
waymo,yolo,3039251927598134881_1240_610_1260_610_1507246307397585,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246307397585.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,6,2
waymo,yolo,3039251927598134881_1240_610_1260_610_1507246307897963,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246307897963.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,10,1
waymo,yolo,4690718861228194910_1980_000_2000_000_1552693976749413,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693976749413.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,41,14
waymo,yolo,4690718861228194910_1980_000_2000_000_1552693977249334,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693977249334.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,39,10
waymo,yolo,4690718861228194910_1980_000_2000_000_1552693977749292,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693977749292.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,41,9
waymo,yolo,4690718861228194910_1980_000_2000_000_1552693978749398,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693978749398.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,39,6
waymo,yolo,4690718861228194910_1980_000_2000_000_1552693979249484,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693979249484.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,36,10
waymo,yolo,4690718861228194910_1980_000_2000_000_1552693979749409,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693979749409.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,39,11
waymo,yolo,4690718861228194910_1980_000_2000_000_1552693980249357,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693980249357.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,42,15
waymo,yolo,4690718861228194910_1980_000_2000_000_1552693980749366,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693980749366.png,5,0,5,0,0,5,0.298167,0.0,7.5,640,640,44,19
waymo,yolo,4690718861228194910_1980_000_2000_000_1552693981249460,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693981249460.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,42,16
waymo,yolo,6324079979569135086_2372_300_2392_300_1506988294759358,data\processed\milestone_3\images\waymo\external\6324079979569135086_2372_300_2392_300_1506988294759358.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,30,9
waymo,yolo,9041488218266405018_6454_030_6474_030_1508979399225441,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979399225441.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,14,3
waymo,yolo,933621182106051783_4160_000_4180_000_1543516670272409,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516670272409.png,5,0,5,0,0,5,0.041863,0.020135,7.5,640,640,47,18
waymo,yolo,933621182106051783_4160_000_4180_000_1543516670772638,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516670772638.png,5,0,5,0,0,5,0.030434,0.0,7.5,640,640,47,18
waymo,yolo,933621182106051783_4160_000_4180_000_1543516671272780,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516671272780.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,48,11
waymo,yolo,933621182106051783_4160_000_4180_000_1543516672272504,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516672272504.png,5,0,5,0,0,5,0.0,0.020206,7.5,640,640,47,21
waymo,yolo,933621182106051783_4160_000_4180_000_1543516675272630,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516675272630.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,42,10
waymo,rtdetr,11660186733224028707_420_000_440_000_1541042908272321,data\processed\milestone_3\images\waymo\external\11660186733224028707_420_000_440_000_1541042908272321.png,5,0,5,0,0,5,0.349606,0.349606,7.5,640,640,36,300
waymo,rtdetr,2736377008667623133_2676_410_2696_410_1511721506500766,data\processed\milestone_3\images\waymo\external\2736377008667623133_2676_410_2696_410_1511721506500766.png,5,0,5,0,0,5,0.464964,0.416,7.5,640,640,7,300
waymo,rtdetr,3039251927598134881_1240_610_1260_610_1507246307397585,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246307397585.png,5,0,5,0,0,5,0.0,0.066918,7.5,640,640,6,300
waymo,rtdetr,3039251927598134881_1240_610_1260_610_1507246307897963,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246307897963.png,5,0,5,0,0,5,0.0,0.144669,7.5,640,640,10,300
waymo,rtdetr,30779396576054160_1880_000_1900_000_1557845073164288,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845073164288.png,5,0,5,0,0,5,0.430185,0.270977,7.5,640,640,34,300
waymo,rtdetr,30779396576054160_1880_000_1900_000_1557845074164295,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845074164295.png,5,0,5,0,0,5,0.205589,0.175174,7.5,640,640,39,300
waymo,rtdetr,3577352947946244999_3980_000_4000_000_1557847190597337,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847190597337.png,5,0,5,0,0,5,0.347102,0.35669,7.5,640,640,21,300
waymo,rtdetr,3577352947946244999_3980_000_4000_000_1557847191097333,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847191097333.png,5,0,5,0,0,5,0.358004,0.213127,7.5,640,640,23,300
waymo,rtdetr,4690718861228194910_1980_000_2000_000_1552693977749292,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693977749292.png,5,0,5,0,0,5,0.323736,0.364866,7.5,640,640,41,300
waymo,rtdetr,6324079979569135086_2372_300_2392_300_1506988294759358,data\processed\milestone_3\images\waymo\external\6324079979569135086_2372_300_2392_300_1506988294759358.png,5,0,5,0,0,5,0.0,0.146623,7.5,640,640,30,300
waymo,rtdetr,9041488218266405018_6454_030_6474_030_1508979399225441,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979399225441.png,5,0,5,0,0,5,0.0,0.013932,7.5,640,640,14,300
waymo,rtdetr,933621182106051783_4160_000_4180_000_1543516670272409,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516670272409.png,5,0,5,0,0,5,0.187954,0.18525,7.5,640,640,47,300
waymo,rtdetr,933621182106051783_4160_000_4180_000_1543516670772638,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516670772638.png,5,0,5,0,0,5,0.397825,0.144529,7.5,640,640,47,300
waymo,rtdetr,933621182106051783_4160_000_4180_000_1543516671272780,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516671272780.png,5,0,5,0,0,5,0.235546,0.277833,7.5,640,640,48,300
waymo,rtdetr,933621182106051783_4160_000_4180_000_1543516672272504,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516672272504.png,5,0,5,0,0,5,0.0795,0.081593,7.5,640,640,47,300
waymo,rtdetr,933621182106051783_4160_000_4180_000_1543516675272630,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516675272630.png,5,0,5,0,0,5,0.399327,0.039026,7.5,640,640,42,300
waymo,retinanet,13356997604177841771_3360_000_3380_000_1557267391087785,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267391087785.png,5,0,5,0,0,5,0.36805,0.148342,7.5,640,640,40,24
waymo,retinanet,3039251927598134881_1240_610_1260_610_1507246307397585,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246307397585.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,6,1
waymo,retinanet,3039251927598134881_1240_610_1260_610_1507246307897963,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246307897963.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,10,1
waymo,retinanet,30779396576054160_1880_000_1900_000_1557845072664263,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845072664263.png,5,0,5,0,0,5,0.321978,0.296674,7.5,640,640,34,27
waymo,retinanet,30779396576054160_1880_000_1900_000_1557845073664294,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845073664294.png,5,0,5,0,0,5,0.0,0.0114,7.5,640,640,36,30
waymo,retinanet,4690718861228194910_1980_000_2000_000_1552693977249334,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693977249334.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,39,13
waymo,retinanet,4690718861228194910_1980_000_2000_000_1552693977749292,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693977749292.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,41,13
waymo,retinanet,4690718861228194910_1980_000_2000_000_1552693981749467,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693981749467.png,5,0,5,0,0,5,0.0,0.172876,7.5,640,640,43,18
waymo,retinanet,6324079979569135086_2372_300_2392_300_1506988294759358,data\processed\milestone_3\images\waymo\external\6324079979569135086_2372_300_2392_300_1506988294759358.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,30,10
waymo,retinanet,9041488218266405018_6454_030_6474_030_1508979399225441,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979399225441.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,14,3
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516670272409,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516670272409.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,47,10
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516670772638,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516670772638.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,47,11
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516671272780,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516671272780.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,48,14
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516672272504,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516672272504.png,5,0,5,0,0,5,0.0,0.022867,7.5,640,640,47,18
waymo,retinanet,933621182106051783_4160_000_4180_000_1543516675272630,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516675272630.png,5,0,5,0,0,5,0.0,0.006516,7.5,640,640,42,13
waymo,faster_rcnn,13356997604177841771_3360_000_3380_000_1557267391087785,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267391087785.png,5,0,5,0,0,5,0.122943,0.044419,7.5,640,640,40,26
waymo,faster_rcnn,3039251927598134881_1240_610_1260_610_1507246307397585,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246307397585.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,6,2
waymo,faster_rcnn,3039251927598134881_1240_610_1260_610_1507246307897963,data\processed\milestone_3\images\waymo\external\3039251927598134881_1240_610_1260_610_1507246307897963.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,10,3
waymo,faster_rcnn,4690718861228194910_1980_000_2000_000_1552693977249334,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693977249334.png,5,0,5,0,0,5,0.49426,0.496207,7.5,640,640,39,16
waymo,faster_rcnn,4690718861228194910_1980_000_2000_000_1552693977749292,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693977749292.png,5,0,5,0,0,5,0.339707,0.440286,7.5,640,640,41,16
waymo,faster_rcnn,4690718861228194910_1980_000_2000_000_1552693979249484,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693979249484.png,5,0,5,0,0,5,0.485223,0.570592,7.5,640,640,36,10
waymo,faster_rcnn,4690718861228194910_1980_000_2000_000_1552693979749409,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693979749409.png,5,0,5,0,0,5,0.0,0.613724,7.5,640,640,39,17
waymo,faster_rcnn,4690718861228194910_1980_000_2000_000_1552693980249357,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693980249357.png,5,0,5,0,0,5,0.0,0.468864,7.5,640,640,42,16
waymo,faster_rcnn,4690718861228194910_1980_000_2000_000_1552693980749366,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693980749366.png,5,0,5,0,0,5,0.176167,0.053738,7.5,640,640,44,19
waymo,faster_rcnn,4690718861228194910_1980_000_2000_000_1552693981749467,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693981749467.png,5,0,5,0,0,5,0.196896,0.406667,7.5,640,640,43,19
waymo,faster_rcnn,6324079979569135086_2372_300_2392_300_1506988294759358,data\processed\milestone_3\images\waymo\external\6324079979569135086_2372_300_2392_300_1506988294759358.png,5,0,5,0,0,5,0.0,0.000165,7.5,640,640,30,10
waymo,faster_rcnn,9041488218266405018_6454_030_6474_030_1508979399225441,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979399225441.png,5,0,5,0,0,5,0.0,0.000273,7.5,640,640,14,3
waymo,faster_rcnn,933621182106051783_4160_000_4180_000_1543516670272409,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516670272409.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,47,14
waymo,faster_rcnn,933621182106051783_4160_000_4180_000_1543516670772638,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516670772638.png,5,0,5,0,0,5,0.0,0.00904,7.5,640,640,47,12
waymo,faster_rcnn,933621182106051783_4160_000_4180_000_1543516671272780,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516671272780.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,48,15
waymo,faster_rcnn,933621182106051783_4160_000_4180_000_1543516672272504,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516672272504.png,5,0,5,0,0,5,0.023478,0.014936,7.5,640,640,47,15
waymo,faster_rcnn,933621182106051783_4160_000_4180_000_1543516675272630,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516675272630.png,5,0,5,0,0,5,0.0,0.0,7.5,640,640,42,12
waymo,yolo,13356997604177841771_3360_000_3380_000_1557267391587678,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267391587678.png,4,1,4,1,0,5,0.221902,0.685909,7.25,640,640,41,15
waymo,retinanet,30779396576054160_1880_000_1900_000_1557845073164288,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845073164288.png,5,0,4,1,0,5,0.346578,0.203703,7.0,640,640,34,31
waymo,yolo,3126522626440597519_806_440_826_440_1511046962007484,data\processed\milestone_3\images\waymo\external\3126522626440597519_806_440_826_440_1511046962007484.png,0,4,4,0,0,4,0.0,0.0,7.0,640,640,13,1
waymo,yolo,3126522626440597519_806_440_826_440_1511046962507395,data\processed\milestone_3\images\waymo\external\3126522626440597519_806_440_826_440_1511046962507395.png,0,4,4,0,0,4,0.0,0.0,7.0,640,640,13,3
waymo,yolo,3126522626440597519_806_440_826_440_1511046963007286,data\processed\milestone_3\images\waymo\external\3126522626440597519_806_440_826_440_1511046963007286.png,0,4,4,0,0,4,0.0,0.0,7.0,640,640,13,1
waymo,yolo,3126522626440597519_806_440_826_440_1511046963506911,data\processed\milestone_3\images\waymo\external\3126522626440597519_806_440_826_440_1511046963506911.png,0,4,4,0,0,4,0.0,0.0,7.0,640,640,13,1
waymo,yolo,3126522626440597519_806_440_826_440_1511046964006689,data\processed\milestone_3\images\waymo\external\3126522626440597519_806_440_826_440_1511046964006689.png,0,4,4,0,0,4,0.0,0.0,7.0,640,640,13,4
waymo,yolo,3126522626440597519_806_440_826_440_1511046964506662,data\processed\milestone_3\images\waymo\external\3126522626440597519_806_440_826_440_1511046964506662.png,0,4,4,0,0,4,0.0,0.0,7.0,640,640,13,7
waymo,yolo,3126522626440597519_806_440_826_440_1511046965006554,data\processed\milestone_3\images\waymo\external\3126522626440597519_806_440_826_440_1511046965006554.png,0,4,4,0,0,4,0.0,0.0,7.0,640,640,13,1
waymo,yolo,3126522626440597519_806_440_826_440_1511046965506526,data\processed\milestone_3\images\waymo\external\3126522626440597519_806_440_826_440_1511046965506526.png,0,4,4,0,0,4,0.0,0.0,7.0,640,640,13,1
waymo,yolo,3126522626440597519_806_440_826_440_1511046966006467,data\processed\milestone_3\images\waymo\external\3126522626440597519_806_440_826_440_1511046966006467.png,0,4,4,0,0,4,0.0,0.0,7.0,640,640,13,8
